report_year,facility_id,jurisdiction_code,facility_name,registered_business_name,primary_anzsic_class_name,substance_id,substance_name,air_total_emission_kg,suburb,state,postcode,latitude,longitude,report_year_1,postalcode_2,pr_rank
2008/2009,534866,VIC,Brooklyn LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,20,Carbon monoxide,41113.206,Brooklyn,VIC,3012,-37.817979,144.83198,2,30,
2008/2009,534866,VIC,Brooklyn LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,69,Oxides of Nitrogen,21927.043,Brooklyn,VIC,3012,-37.817979,144.83198,2,30,
2008/2009,534866,VIC,Brooklyn LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,92,Particulate Matter ?2.5 ‘m (PM2.5),4220.956,Brooklyn,VIC,3012,-37.817979,144.83198,2,30,
2008/2009,534866,VIC,Brooklyn LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,70,Particulate Matter ?10.0 ‘m (PM10),4220.956,Brooklyn,VIC,3012,-37.817979,144.83198,2,30,
2008/2009,534866,VIC,Brooklyn LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,77,Sulfur dioxide,1394.411,Brooklyn,VIC,3012,-37.817979,144.83198,2,30,
2008/2009,524890,VIC,Clayton LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,20,Carbon monoxide,312565.951,Clayton South,VIC,3169,-37.95072,145.118729,2,31,
2008/2009,524890,VIC,Clayton LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,69,Oxides of Nitrogen,237697.994,Clayton South,VIC,3169,-37.95072,145.118729,2,31,
2008/2009,524890,VIC,Clayton LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,92,Particulate Matter ?2.5 ‘m (PM2.5),14444.629,Clayton South,VIC,3169,-37.95072,145.118729,2,31,
2008/2009,524890,VIC,Clayton LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,70,Particulate Matter ?10.0 ‘m (PM10),14444.629,Clayton South,VIC,3169,-37.95072,145.118729,2,31,
2008/2009,524890,VIC,Clayton LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,77,Sulfur dioxide,2226.42,Clayton South,VIC,3169,-37.95072,145.118729,2,31,
2008/2009,533328,VIC,Corio LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,20,Carbon monoxide,14596.054,Corio,VIC,3214,-38.058523,144.403842,2,32,
2008/2009,533328,VIC,Corio LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,69,Oxides of Nitrogen,7784.562,Corio,VIC,3214,-38.058523,144.403842,2,32,
2008/2009,533328,VIC,Corio LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,92,Particulate Matter ?2.5 ‘m (PM2.5),1498.528,Corio,VIC,3214,-38.058523,144.403842,2,32,
2008/2009,533328,VIC,Corio LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,70,Particulate Matter ?10.0 ‘m (PM10),1498.528,Corio,VIC,3214,-38.058523,144.403842,2,32,
2008/2009,533328,VIC,Corio LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,77,Sulfur dioxide,495.045,Corio,VIC,3214,-38.058523,144.403842,2,32,
2008/2009,524930,VIC,Springvale LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,20,Carbon monoxide,65671.576,Springvale,VIC,3171,-37.976285,145.139707,2,31,
2008/2009,524930,VIC,Springvale LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,69,Oxides of Nitrogen,44229.026,Springvale,VIC,3171,-37.976285,145.139707,2,31,
2008/2009,524930,VIC,Springvale LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,92,Particulate Matter ?2.5 ‘m (PM2.5),2799.673,Springvale,VIC,3171,-37.976285,145.139707,2,31,
2008/2009,524930,VIC,Springvale LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,70,Particulate Matter ?10.0 ‘m (PM10),2799.673,Springvale,VIC,3171,-37.976285,145.139707,2,31,
2008/2009,524930,VIC,Springvale LFG Power Station,EDL LFG (VIC) P/L,Other Electricity Generation,77,Sulfur dioxide,489.188,Springvale,VIC,3171,-37.976285,145.139707,2,31,
2008/2009,529696,VIC,Mars Snackfood Australia,EFFEM FOODS P/L,Confectionery Manufacturing,20,Carbon monoxide,5044.48,Wendouree,VIC,3355,-37.519424,143.816028,2,33,
2008/2009,529696,VIC,Mars Snackfood Australia,EFFEM FOODS P/L,Confectionery Manufacturing,69,Oxides of Nitrogen,6037.18,Wendouree,VIC,3355,-37.519424,143.816028,2,33,
2008/2009,529696,VIC,Mars Snackfood Australia,EFFEM FOODS P/L,Confectionery Manufacturing,92,Particulate Matter ?2.5 ‘m (PM2.5),433.575,Wendouree,VIC,3355,-37.519424,143.816028,2,33,
2008/2009,529696,VIC,Mars Snackfood Australia,EFFEM FOODS P/L,Confectionery Manufacturing,70,Particulate Matter ?10.0 ‘m (PM10),434.07,Wendouree,VIC,3355,-37.519424,143.816028,2,33,
2008/2009,529696,VIC,Mars Snackfood Australia,EFFEM FOODS P/L,Confectionery Manufacturing,77,Sulfur dioxide,97.4205,Wendouree,VIC,3355,-37.519424,143.816028,2,33,
2008/2009,530676,VIC,ENCORE TISSUE (AUST) P/L,ENCORE TISSUE (AUST) P/L,"Pulp, Paper and Paperboard Manufacturing",20,Carbon monoxide,5867.36905,Laverton North,VIC,3026,-37.820751,144.795989,2,30,
2008/2009,530676,VIC,ENCORE TISSUE (AUST) P/L,ENCORE TISSUE (AUST) P/L,"Pulp, Paper and Paperboard Manufacturing",69,Oxides of Nitrogen,7473.2314,Laverton North,VIC,3026,-37.820751,144.795989,2,30,
2008/2009,530676,VIC,ENCORE TISSUE (AUST) P/L,ENCORE TISSUE (AUST) P/L,"Pulp, Paper and Paperboard Manufacturing",92,Particulate Matter ?2.5 ‘m (PM2.5),451.6764,Laverton North,VIC,3026,-37.820751,144.795989,2,30,
2008/2009,530676,VIC,ENCORE TISSUE (AUST) P/L,ENCORE TISSUE (AUST) P/L,"Pulp, Paper and Paperboard Manufacturing",70,Particulate Matter ?10.0 ‘m (PM10),452.8764,Laverton North,VIC,3026,-37.820751,144.795989,2,30,
2008/2009,530676,VIC,ENCORE TISSUE (AUST) P/L,ENCORE TISSUE (AUST) P/L,"Pulp, Paper and Paperboard Manufacturing",77,Sulfur dioxide,94.5457125,Laverton North,VIC,3026,-37.820751,144.795989,2,30,
2008/2009,527088,VIC,Energy Brix Aust Corp P/L,ENERGY BRIX AUST CORP P/L,Fossil Fuel Electricity Generation,20,Carbon monoxide,4120070.53,Morwell,VIC,3840,-38.241895,146.412761,2,38,
2008/2009,527088,VIC,Energy Brix Aust Corp P/L,ENERGY BRIX AUST CORP P/L,Fossil Fuel Electricity Generation,69,Oxides of Nitrogen,5120598,Morwell,VIC,3840,-38.241895,146.412761,2,38,
2008/2009,527088,VIC,Energy Brix Aust Corp P/L,ENERGY BRIX AUST CORP P/L,Fossil Fuel Electricity Generation,92,Particulate Matter ?2.5 ‘m (PM2.5),57142.2,Morwell,VIC,3840,-38.241895,146.412761,2,38,
2008/2009,527088,VIC,Energy Brix Aust Corp P/L,ENERGY BRIX AUST CORP P/L,Fossil Fuel Electricity Generation,70,Particulate Matter ?10.0 ‘m (PM10),85342.2,Morwell,VIC,3840,-38.241895,146.412761,2,38,
2008/2009,527088,VIC,Energy Brix Aust Corp P/L,ENERGY BRIX AUST CORP P/L,Fossil Fuel Electricity Generation,77,Sulfur dioxide,3340039.3,Morwell,VIC,3840,-38.241895,146.412761,2,38,
2008/2009,536506,VIC,Mornington Landfill Gas Electricity Generator,ENERGY IMPACT P/L,Other Electricity Generation,20,Carbon monoxide,15386,Rye,VIC,3941,-38.391344,144.854333,2,39,
2008/2009,536506,VIC,Mornington Landfill Gas Electricity Generator,ENERGY IMPACT P/L,Other Electricity Generation,69,Oxides of Nitrogen,7116,Rye,VIC,3941,-38.391344,144.854333,2,39,
2008/2009,536506,VIC,Mornington Landfill Gas Electricity Generator,ENERGY IMPACT P/L,Other Electricity Generation,77,Sulfur dioxide,2981,Rye,VIC,3941,-38.391344,144.854333,2,39,
2008/2009,536500,VIC,Wyndham Landfill Gas Electricity Generator,ENERGY IMPACT P/L,Other Electricity Generation,20,Carbon monoxide,19668,Werribee,VIC,3030,-37.93841,144.592224,2,30,
2008/2009,536500,VIC,Wyndham Landfill Gas Electricity Generator,ENERGY IMPACT P/L,Other Electricity Generation,69,Oxides of Nitrogen,9097,Werribee,VIC,3030,-37.93841,144.592224,2,30,
2008/2009,536500,VIC,Wyndham Landfill Gas Electricity Generator,ENERGY IMPACT P/L,Other Electricity Generation,77,Sulfur dioxide,3811,Werribee,VIC,3030,-37.93841,144.592224,2,30,
2008/2009,531134,VIC,Spotless Linen Services,ENSIGN SERVICES (AUST) P/L,Laundry and Dry-Cleaning Services,20,Carbon monoxide,2571.66,Abbotsford,VIC,3067,-37.806525,144.98802,2,30,
2008/2009,536532,VIC,Spotless Linen Services,ENSIGN SERVICES (AUST) P/L,Laundry and Dry-Cleaning Services,20,Carbon monoxide,821.457,Northcote,VIC,3070,-37.762365,144.987897,2,30,
2008/2009,536532,VIC,Spotless Linen Services,ENSIGN SERVICES (AUST) P/L,Laundry and Dry-Cleaning Services,69,Oxides of Nitrogen,487.458,Northcote,VIC,3070,-37.762365,144.987897,2,30,
2008/2009,531134,VIC,Spotless Linen Services,ENSIGN SERVICES (AUST) P/L,Laundry and Dry-Cleaning Services,69,Oxides of Nitrogen,1526.04,Abbotsford,VIC,3067,-37.806525,144.98802,2,30,
2008/2009,531134,VIC,Spotless Linen Services,ENSIGN SERVICES (AUST) P/L,Laundry and Dry-Cleaning Services,92,Particulate Matter ?2.5 ‘m (PM2.5),226.08,Abbotsford,VIC,3067,-37.806525,144.98802,2,30,
2008/2009,536532,VIC,Spotless Linen Services,ENSIGN SERVICES (AUST) P/L,Laundry and Dry-Cleaning Services,92,Particulate Matter ?2.5 ‘m (PM2.5),72.216,Northcote,VIC,3070,-37.762365,144.987897,2,30,
2008/2009,536532,VIC,Spotless Linen Services,ENSIGN SERVICES (AUST) P/L,Laundry and Dry-Cleaning Services,70,Particulate Matter ?10.0 ‘m (PM10),72.216,Northcote,VIC,3070,-37.762365,144.987897,2,30,
2008/2009,531134,VIC,Spotless Linen Services,ENSIGN SERVICES (AUST) P/L,Laundry and Dry-Cleaning Services,70,Particulate Matter ?10.0 ‘m (PM10),226.08,Abbotsford,VIC,3067,-37.806525,144.98802,2,30,
2008/2009,536532,VIC,Spotless Linen Services,ENSIGN SERVICES (AUST) P/L,Laundry and Dry-Cleaning Services,77,Sulfur dioxide,15.79725,Northcote,VIC,3070,-37.762365,144.987897,2,30,
2008/2009,531134,VIC,Spotless Linen Services,ENSIGN SERVICES (AUST) P/L,Laundry and Dry-Cleaning Services,77,Sulfur dioxide,49.455,Abbotsford,VIC,3067,-37.806525,144.98802,2,30,
2008/2009,531656,VIC,Epworth Hospital - Richmond,EPWORTH HOSPITAL LTD,Hospitals (Except Psychiatric Hospitals),20,Carbon monoxide,2451.44,Richmond,VIC,3121,-37.81616,144.992647,2,31,
2008/2009,531656,VIC,Epworth Hospital - Richmond,EPWORTH HOSPITAL LTD,Hospitals (Except Psychiatric Hospitals),69,Oxides of Nitrogen,3481.92,Richmond,VIC,3121,-37.81616,144.992647,2,31,
2008/2009,531656,VIC,Epworth Hospital - Richmond,EPWORTH HOSPITAL LTD,Hospitals (Except Psychiatric Hospitals),92,Particulate Matter ?2.5 ‘m (PM2.5),254.32,Richmond,VIC,3121,-37.81616,144.992647,2,31,
2008/2009,531656,VIC,Epworth Hospital - Richmond,EPWORTH HOSPITAL LTD,Hospitals (Except Psychiatric Hospitals),70,Particulate Matter ?10.0 ‘m (PM10),255.4,Richmond,VIC,3121,-37.81616,144.992647,2,31,
2008/2009,531656,VIC,Epworth Hospital - Richmond,EPWORTH HOSPITAL LTD,Hospitals (Except Psychiatric Hospitals),77,Sulfur dioxide,44.0036,Richmond,VIC,3121,-37.81616,144.992647,2,31,
2008/2009,527104,VIC,Esso - Crude Oil Stabilisation Plant,ESSO AUST P/L,Oil and Gas Extraction,20,Carbon monoxide,1809269,Longford,VIC,3851,-38.225234,147.161224,2,38,
2008/2009,527104,VIC,Esso - Crude Oil Stabilisation Plant,ESSO AUST P/L,Oil and Gas Extraction,69,Oxides of Nitrogen,2230000,Longford,VIC,3851,-38.225234,147.161224,2,38,
2008/2009,527104,VIC,Esso - Crude Oil Stabilisation Plant,ESSO AUST P/L,Oil and Gas Extraction,92,Particulate Matter ?2.5 ‘m (PM2.5),46300,Longford,VIC,3851,-38.225234,147.161224,2,38,
2008/2009,527104,VIC,Esso - Crude Oil Stabilisation Plant,ESSO AUST P/L,Oil and Gas Extraction,70,Particulate Matter ?10.0 ‘m (PM10),48700,Longford,VIC,3851,-38.225234,147.161224,2,38,
2008/2009,527104,VIC,Esso - Crude Oil Stabilisation Plant,ESSO AUST P/L,Oil and Gas Extraction,77,Sulfur dioxide,817348,Longford,VIC,3851,-38.225234,147.161224,2,38,
2008/2009,527322,VIC,Esso - Long Island Point,ESSO AUST P/L,Oil and Gas Extraction,20,Carbon monoxide,339256,Hastings,VIC,3915,-38.301907,145.217185,2,39,
2008/2009,527322,VIC,Esso - Long Island Point,ESSO AUST P/L,Oil and Gas Extraction,69,Oxides of Nitrogen,594500,Hastings,VIC,3915,-38.301907,145.217185,2,39,
2008/2009,527322,VIC,Esso - Long Island Point,ESSO AUST P/L,Oil and Gas Extraction,92,Particulate Matter ?2.5 ‘m (PM2.5),8175,Hastings,VIC,3915,-38.301907,145.217185,2,39,
2008/2009,527322,VIC,Esso - Long Island Point,ESSO AUST P/L,Oil and Gas Extraction,70,Particulate Matter ?10.0 ‘m (PM10),8600,Hastings,VIC,3915,-38.301907,145.217185,2,39,
2008/2009,527322,VIC,Esso - Long Island Point,ESSO AUST P/L,Oil and Gas Extraction,77,Sulfur dioxide,88300,Hastings,VIC,3915,-38.301907,145.217185,2,39,
2008/2009,532766,VIC,Offshore Facilities - Bass Strait,ESSO AUST P/L,Oil and Gas Extraction,20,Carbon monoxide,638581.52,Golden Beach,VIC,3851,-38.363481,147.929603,2,38,
2008/2009,532766,VIC,Offshore Facilities - Bass Strait,ESSO AUST P/L,Oil and Gas Extraction,69,Oxides of Nitrogen,1954332.23,Golden Beach,VIC,3851,-38.363481,147.929603,2,38,
2008/2009,532766,VIC,Offshore Facilities - Bass Strait,ESSO AUST P/L,Oil and Gas Extraction,92,Particulate Matter ?2.5 ‘m (PM2.5),40971.66,Golden Beach,VIC,3851,-38.363481,147.929603,2,38,
2008/2009,532766,VIC,Offshore Facilities - Bass Strait,ESSO AUST P/L,Oil and Gas Extraction,70,Particulate Matter ?10.0 ‘m (PM10),42519.57,Golden Beach,VIC,3851,-38.363481,147.929603,2,38,
2008/2009,532766,VIC,Offshore Facilities - Bass Strait,ESSO AUST P/L,Oil and Gas Extraction,77,Sulfur dioxide,11513.37,Golden Beach,VIC,3851,-38.363481,147.929603,2,38,
2008/2009,526530,VIC,Ballarat Manufacturing Facility,EUREKA TILES P/L,Other Ceramic Product Manufacturing,20,Carbon monoxide,5582,Ballarat,VIC,3350,-37.56416667,143.8873056,2,33,
2008/2009,526530,VIC,Ballarat Manufacturing Facility,EUREKA TILES P/L,Other Ceramic Product Manufacturing,69,Oxides of Nitrogen,2531,Ballarat,VIC,3350,-37.56416667,143.8873056,2,33,
2008/2009,526530,VIC,Ballarat Manufacturing Facility,EUREKA TILES P/L,Other Ceramic Product Manufacturing,92,Particulate Matter ?2.5 ‘m (PM2.5),678,Ballarat,VIC,3350,-37.56416667,143.8873056,2,33,
2008/2009,526530,VIC,Ballarat Manufacturing Facility,EUREKA TILES P/L,Other Ceramic Product Manufacturing,70,Particulate Matter ?10.0 ‘m (PM10),7016,Ballarat,VIC,3350,-37.56416667,143.8873056,2,33,
2008/2009,526530,VIC,Ballarat Manufacturing Facility,EUREKA TILES P/L,Other Ceramic Product Manufacturing,77,Sulfur dioxide,2704.3,Ballarat,VIC,3350,-37.56416667,143.8873056,2,33,
2008/2009,525376,VIC,FELTEX CARPETS P/L,FELTEX CARPETS P/L,Textile Floor Covering Manufacturing,20,Carbon monoxide,1802.21495,Braybrook,VIC,3019,-37.791282,144.859321,2,30,
2008/2009,525376,VIC,FELTEX CARPETS P/L,FELTEX CARPETS P/L,Textile Floor Covering Manufacturing,69,Oxides of Nitrogen,2473.1816,Braybrook,VIC,3019,-37.791282,144.859321,2,30,
2008/2009,525376,VIC,FELTEX CARPETS P/L,FELTEX CARPETS P/L,Textile Floor Covering Manufacturing,92,Particulate Matter ?2.5 ‘m (PM2.5),144.73,Braybrook,VIC,3019,-37.791282,144.859321,2,30,
2008/2009,525376,VIC,FELTEX CARPETS P/L,FELTEX CARPETS P/L,Textile Floor Covering Manufacturing,70,Particulate Matter ?10.0 ‘m (PM10),144.73,Braybrook,VIC,3019,-37.791282,144.859321,2,30,
2008/2009,525376,VIC,FELTEX CARPETS P/L,FELTEX CARPETS P/L,Textile Floor Covering Manufacturing,77,Sulfur dioxide,17.5462875,Braybrook,VIC,3019,-37.791282,144.859321,2,30,
2008/2009,535682,VIC,ABMT Textiles,FERRISTEX P/L,Textile Finishing and Other Textile Product Manufacturing,20,Carbon monoxide,1554.09,Melton,VIC,3337,-37.714111,144.596103,2,33,
2008/2009,535682,VIC,ABMT Textiles,FERRISTEX P/L,Textile Finishing and Other Textile Product Manufacturing,69,Oxides of Nitrogen,939.09,Melton,VIC,3337,-37.714111,144.596103,2,33,
2008/2009,535682,VIC,ABMT Textiles,FERRISTEX P/L,Textile Finishing and Other Textile Product Manufacturing,92,Particulate Matter ?2.5 ‘m (PM2.5),135.064,Melton,VIC,3337,-37.714111,144.596103,2,33,
2008/2009,535682,VIC,ABMT Textiles,FERRISTEX P/L,Textile Finishing and Other Textile Product Manufacturing,70,Particulate Matter ?10.0 ‘m (PM10),135.064,Melton,VIC,3337,-37.714111,144.596103,2,33,
2008/2009,535682,VIC,ABMT Textiles,FERRISTEX P/L,Textile Finishing and Other Textile Product Manufacturing,77,Sulfur dioxide,29.54,Melton,VIC,3337,-37.714111,144.596103,2,33,
2008/2009,525540,VIC,Coatings Division,FERRO CORP (AUST) P/L,Glass and Glass Product Manufacturing,20,Carbon monoxide,6753,Moorabbin,VIC,3189,-37.943657,145.072253,2,31,
2008/2009,525540,VIC,Coatings Division,FERRO CORP (AUST) P/L,Glass and Glass Product Manufacturing,69,Oxides of Nitrogen,12367.6,Moorabbin,VIC,3189,-37.943657,145.072253,2,31,
2008/2009,525540,VIC,Coatings Division,FERRO CORP (AUST) P/L,Glass and Glass Product Manufacturing,92,Particulate Matter ?2.5 ‘m (PM2.5),741,Moorabbin,VIC,3189,-37.943657,145.072253,2,31,
2008/2009,525540,VIC,Coatings Division,FERRO CORP (AUST) P/L,Glass and Glass Product Manufacturing,70,Particulate Matter ?10.0 ‘m (PM10),785,Moorabbin,VIC,3189,-37.943657,145.072253,2,31,
2008/2009,525540,VIC,Coatings Division,FERRO CORP (AUST) P/L,Glass and Glass Product Manufacturing,77,Sulfur dioxide,21.6,Moorabbin,VIC,3189,-37.943657,145.072253,2,31,
2008/2009,524560,VIC,Ferro Corp (Aust) - Chemicals Division,FERRO CORP (AUST) P/L,Basic Inorganic Chemical Manufacturing,77,Sulfur dioxide,3.11,Geelong North,VIC,3215,-38.120706,144.348753,2,32,
2008/2009,531234,VIC,FLETCHER INSULATION VIC P/L,FLETCHER INSULATION VIC P/L,Other Non-Metallic Mineral Product Manufacturing,20,Carbon monoxide,14485,Dandenong,VIC,3175,-38.012259,145.216298,2,31,
2008/2009,531234,VIC,FLETCHER INSULATION VIC P/L,FLETCHER INSULATION VIC P/L,Other Non-Metallic Mineral Product Manufacturing,69,Oxides of Nitrogen,5566,Dandenong,VIC,3175,-38.012259,145.216298,2,31,
2008/2009,531234,VIC,FLETCHER INSULATION VIC P/L,FLETCHER INSULATION VIC P/L,Other Non-Metallic Mineral Product Manufacturing,92,Particulate Matter ?2.5 ‘m (PM2.5),761.968,Dandenong,VIC,3175,-38.012259,145.216298,2,31,
2008/2009,531234,VIC,FLETCHER INSULATION VIC P/L,FLETCHER INSULATION VIC P/L,Other Non-Metallic Mineral Product Manufacturing,70,Particulate Matter ?10.0 ‘m (PM10),80874,Dandenong,VIC,3175,-38.012259,145.216298,2,31,
2008/2009,531234,VIC,FLETCHER INSULATION VIC P/L,FLETCHER INSULATION VIC P/L,Other Non-Metallic Mineral Product Manufacturing,77,Sulfur dioxide,7469,Dandenong,VIC,3175,-38.012259,145.216298,2,31,
2008/2009,524794,VIC,Bendix Mintex,FMP GROUP (AUSTRALIA) P/L,Other Motor Vehicle Parts Manufacturing,20,Carbon monoxide,6604,Delcombe,VIC,3350,-37.533219,143.842006,2,33,
2008/2009,524794,VIC,Bendix Mintex,FMP GROUP (AUSTRALIA) P/L,Other Motor Vehicle Parts Manufacturing,69,Oxides of Nitrogen,2255,Delcombe,VIC,3350,-37.533219,143.842006,2,33,
2008/2009,524794,VIC,Bendix Mintex,FMP GROUP (AUSTRALIA) P/L,Other Motor Vehicle Parts Manufacturing,92,Particulate Matter ?2.5 ‘m (PM2.5),1108,Delcombe,VIC,3350,-37.533219,143.842006,2,33,
2008/2009,524794,VIC,Bendix Mintex,FMP GROUP (AUSTRALIA) P/L,Other Motor Vehicle Parts Manufacturing,70,Particulate Matter ?10.0 ‘m (PM10),1282,Delcombe,VIC,3350,-37.533219,143.842006,2,33,
2008/2009,524794,VIC,Bendix Mintex,FMP GROUP (AUSTRALIA) P/L,Other Motor Vehicle Parts Manufacturing,77,Sulfur dioxide,40.85,Delcombe,VIC,3350,-37.533219,143.842006,2,33,
2008/2009,527042,VIC,Fonterra Australia Pty Ltd - Cobden,FONTERRA AUST P/L,Milk and Cream Processing,20,Carbon monoxide,34441.60615,Cobden,VIC,3266,-38.333252,143.072247,2,32,
2008/2009,527042,VIC,Fonterra Australia Pty Ltd - Cobden,FONTERRA AUST P/L,Milk and Cream Processing,69,Oxides of Nitrogen,59618.5693,Cobden,VIC,3266,-38.333252,143.072247,2,32,
2008/2009,527042,VIC,Fonterra Australia Pty Ltd - Cobden,FONTERRA AUST P/L,Milk and Cream Processing,92,Particulate Matter ?2.5 ‘m (PM2.5),3438.6524,Cobden,VIC,3266,-38.333252,143.072247,2,32,
2008/2009,527042,VIC,Fonterra Australia Pty Ltd - Cobden,FONTERRA AUST P/L,Milk and Cream Processing,70,Particulate Matter ?10.0 ‘m (PM10),14731.6644,Cobden,VIC,3266,-38.333252,143.072247,2,32,
2008/2009,527042,VIC,Fonterra Australia Pty Ltd - Cobden,FONTERRA AUST P/L,Milk and Cream Processing,77,Sulfur dioxide,343.6172915,Cobden,VIC,3266,-38.333252,143.072247,2,32,
2008/2009,527166,VIC,Fonterra Australia Pty Ltd - Cororooke,FONTERRA AUST P/L,Milk and Cream Processing,20,Carbon monoxide,50570.3534,Cororooke,VIC,3254,-38.288016,143.539694,2,32,
2008/2009,527166,VIC,Fonterra Australia Pty Ltd - Cororooke,FONTERRA AUST P/L,Milk and Cream Processing,69,Oxides of Nitrogen,27991.02461,Cororooke,VIC,3254,-38.288016,143.539694,2,32,
2008/2009,527166,VIC,Fonterra Australia Pty Ltd - Cororooke,FONTERRA AUST P/L,Milk and Cream Processing,92,Particulate Matter ?2.5 ‘m (PM2.5),730.3267537,Cororooke,VIC,3254,-38.288016,143.539694,2,32,
2008/2009,527166,VIC,Fonterra Australia Pty Ltd - Cororooke,FONTERRA AUST P/L,Milk and Cream Processing,70,Particulate Matter ?10.0 ‘m (PM10),17089.51,Cororooke,VIC,3254,-38.288016,143.539694,2,32,
2008/2009,527166,VIC,Fonterra Australia Pty Ltd - Cororooke,FONTERRA AUST P/L,Milk and Cream Processing,77,Sulfur dioxide,49975.65829,Cororooke,VIC,3254,-38.288016,143.539694,2,32,
2008/2009,527144,VIC,Fonterra Australia Pty Ltd - Darnum,FONTERRA AUST P/L,Milk and Cream Processing,20,Carbon monoxide,36854.20505,Darnum,VIC,3822,-38.180463,145.993085,2,38,
2008/2009,527144,VIC,Fonterra Australia Pty Ltd - Darnum,FONTERRA AUST P/L,Milk and Cream Processing,69,Oxides of Nitrogen,58069.74485,Darnum,VIC,3822,-38.180463,145.993085,2,38,
2008/2009,527144,VIC,Fonterra Australia Pty Ltd - Darnum,FONTERRA AUST P/L,Milk and Cream Processing,92,Particulate Matter ?2.5 ‘m (PM2.5),3479.9311,Darnum,VIC,3822,-38.180463,145.993085,2,38,
2008/2009,527144,VIC,Fonterra Australia Pty Ltd - Darnum,FONTERRA AUST P/L,Milk and Cream Processing,70,Particulate Matter ?10.0 ‘m (PM10),18090.7024,Darnum,VIC,3822,-38.180463,145.993085,2,38,
